post_title,post_name,description,sku,images,post_parent,comment_status,downloadable,virtual,post_status,visibility,stock_status,backorders,manage_stock,meta:brand,meta:ean_number,regular_price,sale_price,weight,tax_status,gpf:brand,gpf:mpn
York Folding & Height Adjustable Punch Bag Stand,york-folding-height-adjustable-punch-bag-stand," Exclusive Patented Design.

• Easy release fold flat mechanism .

• Space saving fold away feature.

• Multi adjustable height settings allowing for

both adult and junior users.

• Black powder coat finish

• Maximum Eyebolt height setting 2173mm.

• Includes 3 fixed weight plate stabilising pins.-

(weight plates not included).

• Tethered Anchor Points on base legs.

• Maximum suspended weight 30kg.

• Item weight 16.8kg

Recommended:

York punchbags 60124, 60125, 60126 not inc..

York Tethered straps optional 60135.

Floor Weight plates minimum requirement 60kg

= 6 x 10kg plates.",60091,60091-60124-punchbag-stand.jpg | 60091-60125-03.jpg | 60091-60125-07.jpg | 60091-60125-12.jpg | 60091-60125-16.jpg | 60091-60125-19.jpg | 60091-folding-punchbag-stand-carton.jpg | 60091-folding-punchbag-stand-folded.jpg | 60091-folding-punchbag-stand-junior.jpg | 60091-folding-punchbag-stand-main.jpg | 60091-folding-punchbag-stand-semi-folded.jpg,0,closed,no,no,draft,hidden, instock ,no,no,York Fitness,14961600919,183.83,,16.8,taxable,York Fitness,14961600919
York Folding & Height Adjustable Speed Ball Frame,york-folding-height-adjustable-speed-ball-frame,"The York Folding and Height Adjustable Speed Ball Frame is essential boxing training equipment. The set includes swivel, fixtures/fittings and instructions for easy assembly. The frame features baked-powder-coated finish and offers maximum hanging weight of 5kg (11lbs). Swivel, fixtures/fittings and assembly instructions included
Baked-powder-coated finish
Maximum hanging weight: 5kg (11lbs)",60092,60092-folding-speedball.jpg | 60092-folding-speedball-1.jpg | 60092-york-folding-height-adjustable-speedball-frame-carton.jpg,0,closed,no,no,draft,hidden, instock ,no,no,York Fitness,14961600926,81.7,,9.1,taxable,York Fitness,14961600926
York 2ft Folding Punch Bag Wall Bracket,york-2-foot-folding-punch-bag-wall-bracket,"The York 2ft folding punch bag wall bracket is a heavy duty bracket that features tripod stabilizing arms for minimal sideways movement and metal fatigue. The bracket is fitted with four fixing plates and the set includes eight Hex Head bolts/raw bolts and assembly instructions. It comes with a durable baked powder coat finish and can hold the maximum hanging weight of 35kg (77lbs). The bracket can be fixed to a breeze block or brick wall only. Heavy duty bracket
Stabilizing arms
Fitted via four fixing plates
8 Hex Head bolts/rawbolts
Assembly instructions
Durable baked powder coat finish
Maximum hanging weight: 35kg (77lbs)
Wall construction should be breeze block or brick only",60094,60094-foldingbracket.jpg | 60094-york-2ft-folding-punchbag-wall-bracket-carton.jpg,0,closed,no,no,draft,hidden, instock ,no,no,York Fitness,14961600940,55,,3.5,taxable,York Fitness,14961600940
York Punch Bag Wall Bracket,york-punch-bag-wall-bracket,"3 point wall fixing bracket including hanging snap lock, fixtures/fittings and assembly instructions. Baked powder coat finish. Max weight 20kg.",60095,60095-wallpunchbag-bracket.jpg | 60095-york-punchbag-wall-bracket-carton.jpg,0,closed,no,no,draft,hidden, instock ,no,no,York Fitness,14961600957,25,,2.8,taxable,York Fitness,14961600957
York Punch Bag Swivel with Snaplock,york-punch-bag-swivel-with-snaplock,"The York punch bag swivel with snap lock is designed to prolong the life of the York punch bag hanging straps. It allows the punch bag rotation while the punch bag is being hit which prevents the hanging straps from twisting. This comfortable snap lock ensures easy and quick fixing. One punch bag requires one swivel. Prolongs the life of punch bag’s hanging straps
Allows the punch bag to rotate
Convenient snap lock
One swivel required per punch bag",60096,60096-punchbag-swivel-inc-carabina.jpg | 60096-punchbag-swivel-incpt-snaplock-carton.jpg,0,closed,no,no,draft,hidden, instock ,no,no,York Fitness,14961600964,7,,0.19,taxable,York Fitness,14961600964
York Rotating Ceiling Bracket,york-rotating-ceiling-bracket,"The York Rotating ceiling bracket is ideal for suspending any types of punch bags and floor to ceiling balls. This durable steel ceiling bracket is perfect for continuous, heavy usage.",60097,60097-rotating-ceiling-hook.jpg | 60097-rotating-ceiling-mount-bracket-carton.jpg | 60097-rotating-mounting-bracket.jpg,0,closed,no,no,draft,hidden, instock ,no,no,York Fitness,14961600971,11.99,,0.6,taxable,York Fitness,14961600971
York Heavy Duty Chrome Bearing Swivel,york-heavy-duty-chrome-bearing-swivel,The York Heavy Duty Chrome Bearing Swivel is chrome-plated swivel that features quick-release pin clip for easy removal and installation of the speedball. For additional user comfort the swivel features low-friction characteristics.,60099,60099-heavy-duty-swivel.jpg | 60099-york-heavy-duty-chrome-bearing-speedball-swivel-carton.jpg,0,closed,no,no,draft,hidden, instock ,no,no,York Fitness,14961600995,13,,0.67,taxable,York Fitness,14961600995
"York 9"" Speed Ball",york-9-inch-speed-ball,"The York 9 inch speed ball incorporates re-enforced riveted hanging loop and a latex bladder for rebound and speed quality. This durable machine-stitched speed ball is perfect for training timing, punch speed and agility. It is lightweight and manufactured from a synthetic hide material. 9"" speed ball
Lightweight
Double stitched re-enforced seams
Re-enforced riveted hanging loop
Latex bladder for rebound and speed quality
Perfect for training timing, punch speed, agility
Machine-stitched
Synthetic hide material",60121,60121-speedball.jpg,0,closed,no,no,draft,hidden, instock ,no,no,York Fitness,14961601213,16.99,,0.4,taxable,York Fitness,14961601213
"York 9"" Floor to Ceiling Ball Set",york-9-inch-floor-to-ceiling-ball-set,"The York 9 Inch Floor to Ceiling ball set is essential boxing equipment helping to enhance speed, footwork and hand to eye coordination. This high quality set includes light-weight 9-inch Reaction ball with sewn-in D-Ring top and bottom, as well as two adjustable rubber straps along with floor and ceiling brackets. The set is also comes with needle inflator. 9-inch Reaction ball with sewn-in D-Ring top and bottom
2 adjustable rubber straps
Floor and ceiling brackets
Needle inflator",60122,60122-reaction-ball-inc-straps-bracket.jpg | 60122-reaction-ball-inc-straps-brackets2.jpg | 60122-reaction-ball-inc-straps-brackets-assembled.jpg,0,closed,no,no,draft,hidden, instock ,no,no,York Fitness,14961601220,25.99,,1.4,taxable,York Fitness,14961601220
York 9ft Nylon Speed Rope,york-9-foot-nylon-speed-rope,"The York 9ft nylon speed rope offers lightweight construction and is ideal for fitness training and warm-ups. The 9ft (2.74m) long speed rope is made from rubber/nylon and features easy-to-grip handles, each with contrasting York Fitness logo on it. Rubber/Nylon construction
Lightweight
York Fitness logo on handles
Length: 9ft (2.74m)",60123,60123-nylon-speed-rope.jpg,0,closed,no,no,draft,hidden, instock ,no,no,York Fitness,14961601237,4.99,,0.16,taxable,York Fitness,14961601237
York 4ft Tethered Punch Bag,york-4-foot-tethered-punch-bag,"The York 4ft Tethered punch bag is manufactured from N90 CDB synthetic hide which incorporates the cross diagonal bonded (CDB) fibres with heat pressed laminated finish to ensure excellent tear resistance. In addition, the punch bag incorporates four durable hanging straps with stitched-in chrome d-rings, so there is no requirement for hanging chains. The bag is textile filled to ensure more natural feel and even balance when being struck, and is supplied with a heavy duty zip-fastened top closure to ensure maximum fill potential. The tethered loop facility at the base of the bag provides the best swing reduction when used with additional BBE accessories available in the range. Excellent tear resistance.
No requirement for hanging chains.
Textile filled.
Heavy duty zip-fastened top closure for the best fill potential.
Tethered loop facility for maximum swing reduction.
Approx weight 23kg (50.7lbs).",60125,60125-4ft-punchbag-tethered-front.jpg | 60125-4ft-punchbag-tethered-rear.jpg,0,closed,no,no,draft,hidden, instock ,no,no,York Fitness,14961601251,58,,23.2,taxable,York Fitness,14961601251
York 4ft Tethered Uppercut Punch Bag,york-4-foot-tethered-uppercut-punch-bag,"The York 4ft tethered uppercut punch bag offers excellent tear resistance ensured by cross diagonal bonded (cdb) fibres with a heat pressed laminated finish. Additionally, a heavy duty zip-fastened top closure ensures maximum fill potential, while textile filling delivers more natural feel and even balance when being struck. Four durable hanging straps, with stitched-in chrome d-rings, make it possible to use the 28kg (62lbs) punch bag without hanging chains. The tethered loop facility at the base of the punch bag ensures maximum swing reduction when used with tethered straps (not included) or other hanging accessories. Material: N90 cdb synthetic hide material
Excellent tear resistance
Heavy duty zip-fastened top
Textile filling
Durable hanging straps with stitched-in chrome d-rings
No requirement for hanging chains
Tethered loop facility at the base
Approximate Weight: 28kg (62lbs)
Height: 4ft (122cm)",60126,60126-4ft-uppercut-punchbag-tethered-front.jpg | 60126-4ft-uppercut-punchbag-tethered-rear.jpg,0,closed,no,no,draft,hidden, instock ,no,no,York Fitness,14961601268,67.99,,28.2,taxable,York Fitness,14961601268
York 10oz Curved Hook And Jab Pads,york-10oz-curved-hook-and-jab-pads,"10oz Curved coaching pads.

• Ultra Light weight design.

• Latest synthetic hide material.

• 40mm compression closed cell foam

with exterior EVA lining.

• Comfort Anti slip lining.

• Ball grip palm for added grip.",60127,60127-hook-and-jab-pads.jpg,0,closed,no,no,draft,hidden, instock ,no,no,York Fitness,14961601275,23.99,,0.6,taxable,York Fitness,14961601275
York 8oz Sparring Gloves - Junior,york-8oz-sparring-gloves-junior,"The York Punch Bag mitts (6oz) offer eye-catching design with York Fitness logo and two green diagonal stripes. Their generously padded pre-shaped foam inserts provide ergonomic support and enhance the user comfort. The mitts have additional wrist support to make the training safer, and ventilated palm for better breathability. One size fits all
Generously padded pre-shaped foam insert
Ventilated palm design
Additional elasticated wrist support
Weight: 6oz",60128,60128-sparring-glove-8oz-junior.jpg,0,closed,no,no,draft,hidden, instock ,no,no,York Fitness,14961601282,13.99,,0.56,taxable,York Fitness,14961601282
York 6oz Punch Bag Mitts,york-6oz-punch-bag-mitts,"The York Punch Bag mitts (6oz) offer eye-catching design with York Fitness logo and two green diagonal stripes. Their generously padded pre-shaped foam inserts provide ergonomic support and enhance the user comfort. The mitts have additional wrist support to make the training safer, and ventilated palm for better breathability.
One size fits all
Generously padded pre-shaped foam insert
Ventilated palm design
Additional elasticated wrist support
Weight: 6oz",60129,60129-punch-bag-mitt.jpg,0,closed,no,no,draft,hidden, instock ,no,no,York Fitness,14961601299,13,,0.42,taxable,York Fitness,14961601299
York 14oz Sparring Gloves - Adult,york-14oz-sparring-gloves-adult,"14oz Adult Sparring glove.

• Latest synthetic hide material.

• Ergonomically designed for comfort fit.

• Generously padded glove incorporating

shock absorbent closed cell foam.

• Thumb attached safety feature.

• Ventilated mesh panelled palm.

• Anti Slip sweat absorbent lining.

• Adjustable wrist closure support.",60130,60130-sparring-gloves-packaging.jpg,0,closed,no,no,draft,hidden, instock ,no,no,York Fitness,14961601305,22.99,,0.96,taxable,York Fitness,14961601305
York 16oz Multifit Headguard,york-16oz-multifit-headguard," 16oz Lightweight Anti slip Head guard.

• Latest synthetic hide material.

• Well padded light weight design.

• Comfort fit.",60131,60131-headguard-adjustable-back.jpg | 60131-headguard-adjustable-front.jpg,0,closed,no,no,draft,hidden, instock ,no,no,York Fitness,14961601312,22.99,,0.57,taxable,York Fitness,14961601312
York Tethered Straps x 2 with 2 Snaplocks,york-tethered-straps-pair-with-2-snaplocks," 2 x Multi purpose Rubber bungee cords.

• Adjustable length settings incorporating

adjustment blocks both ends with grub

screw fixings.

• 2 x snap lock fixings included.

Recommendations –

• Do not over tighten the grub screws in

the height adjustment blocks.

• Used with Floor to Ceiling Reaction

balls.

• Used to tether punchbags to a floor

mounted fixing point.

• Used to tether punchbags to a free

standing boxing station.",60135,60135-tethered-straps-x2.jpg | 60135-tether-straps-carton.jpg,0,closed,no,no,draft,hidden, instock ,no,no,York Fitness,14961601350,13,,0.43,taxable,York Fitness,14961601350
York 1kg Medicine Ball,york-1kg-medicine-ball,"Durable rubber compound material.
Reduced bounce element. 
Textured surface for anti-slip grip allowing for a safe and effective workout.
Easy clean.",60151,60151-60153-60161-60162-bbe311-med-balls-stand.jpg |  60151-60155-bbe311-med-balls-stand.jpg | 60151-60155-bbe311-med-balls-stand-2.jpg | 60151-60155-york-medicine-balls-1-5kg.jpg | 60151-60160-york-medicine-balls.jpg | 60151-york-1kg-medicine-ball.jpg,0,closed,no,no,draft,hidden, instock ,no,no,York Fitness,14961601510,19.99,,1.2,taxable,York Fitness,14961601510
